time, x, y, heading, vel_x, vel_y, vel_heading,
163.048, 6.11634, 0.98303, 2.0566, -0.0140688, 0.0306447, 0.0554708, 
163.056, 6.11623, 0.983275, 2.05704, -0.0141039, 0.0306374, 0.0554202, 
163.064, 6.11611, 0.98352, 2.05749, -0.0141253, 0.0306303, 0.0554069, 
163.072, 6.116, 0.983765, 2.05793, -0.014146, 0.0306232, 0.0553943, 
163.08, 6.11589, 0.98401, 2.05842, -0.0139594, 0.030616, 0.0608287, 
163.088, 6.11578, 0.984255, 2.0589, -0.0139702, 0.0306083, 0.0608481, 
163.096, 6.11567, 0.9845, 2.05939, -0.0139938, 0.0306003, 0.0608325, 
163.104, 6.11555, 0.984744, 2.05988, -0.014018, 0.0305924, 0.060816, 
163.112, 6.11544, 0.984989, 2.06037, -0.0140028, 0.0305844, 0.0618525, 
163.12, 6.11533, 0.985234, 2.06087, -0.0140251, 0.0305763, 0.0618423, 
163.128, 6.11522, 0.985478, 2.06136, -0.0140498, 0.0305682, 0.0618254, 
163.136, 6.1151, 0.985723, 2.06186, -0.0140746, 0.0305601, 0.0618084, 
163.144, 6.11499, 0.985967, 2.06236, -0.0140401, 0.030552, 0.063397, 
163.152, 6.11488, 0.986211, 2.06287, -0.0140619, 0.0305437, 0.0633895, 
163.16, 6.11477, 0.986456, 2.06338, -0.0140875, 0.0305354, 0.0633718, 
163.168, 6.11465, 0.9867, 2.06388, -0.0141132, 0.030527, 0.0633539, 
163.176, 6.11454, 0.986944, 2.06435, -0.0143162, 0.0305188, 0.058464, 
163.184, 6.11443, 0.987188, 2.06482, -0.0143505, 0.030511, 0.0584178, 
163.192, 6.11431, 0.987432, 2.06529, -0.0143736, 0.0305034, 0.0584027, 
163.2, 6.11419, 0.987676, 2.06575, -0.0143962, 0.0304958, 0.0583882, 
163.208, 6.11408, 0.98792, 2.06623, -0.0143716, 0.0304881, 0.0596868, 
163.216, 6.11397, 0.988164, 2.06671, -0.0143919, 0.0304803, 0.0596798, 
163.224, 6.11385, 0.988408, 2.06719, -0.0144152, 0.0304724, 0.0596645, 
163.232, 6.11373, 0.988651, 2.06766, -0.0144386, 0.0304645, 0.0596489, 
163.24, 6.11362, 0.988895, 2.06815, -0.0144318, 0.0304566, 0.0604913, 
163.248, 6.1135, 0.989139, 2.06863, -0.0144537, 0.0304487, 0.0604806, 
163.256, 6.11339, 0.989382, 2.06911, -0.0144776, 0.0304406, 0.0604646, 
163.264, 6.11327, 0.989626, 2.0696, -0.0145016, 0.0304326, 0.0604484, 
163.272, 6.11315, 0.989869, 2.07006, -0.0146182, 0.0304246, 0.0577681, 
163.28, 6.11304, 0.990112, 2.07052, -0.0146467, 0.0304169, 0.0577365, 
163.288, 6.11292, 0.990355, 2.07098, -0.0146693, 0.0304093, 0.0577218, 
163.296, 6.1128, 0.990599, 2.07145, -0.0146916, 0.0304016, 0.0577074, 
163.304, 6.11268, 0.990842, 2.07192, -0.0146584, 0.030394, 0.0593139, 
163.312, 6.11257, 0.991085, 2.07239, -0.0146779, 0.0303861, 0.0593088, 
163.32, 6.11245, 0.991328, 2.07287, -0.0147011, 0.0303782, 0.0592935, 
163.328, 6.11233, 0.991571, 2.07334, -0.0147244, 0.0303703, 0.0592779, 
163.336, 6.11222, 0.991814, 2.07386, -0.0145583, 0.0303623, 0.0648869, 
163.344, 6.1121, 0.992057, 2.07438, -0.014572, 0.0303537, 0.0649035, 
163.352, 6.11198, 0.992299, 2.0749, -0.0145982, 0.030345, 0.064885, 
163.36, 6.11187, 0.992542, 2.07542, -0.014625, 0.0303362, 0.0648657, 
163.368, 6.11175, 0.992785, 2.07591, -0.01475, 0.0303274, 0.0618765, 
163.376, 6.11163, 0.993027, 2.07641, -0.0147816, 0.0303191, 0.0618406, 
163.384, 6.11151, 0.99327, 2.0769, -0.0148066, 0.0303108, 0.0618233, 
163.392, 6.11139, 0.993512, 2.0774, -0.0148313, 0.0303025, 0.0618065, 
163.4, 6.11127, 0.993755, 2.07786, -0.0149805, 0.0302942, 0.0579576, 
163.408, 6.11115, 0.993997, 2.07833, -0.0150115, 0.0302864, 0.0579189, 
163.416, 6.11103, 0.994239, 2.07879, -0.0150342, 0.0302786, 0.0579042, 
163.424, 6.11091, 0.994481, 2.07925, -0.0150565, 0.0302709, 0.0578898, 
163.432, 6.11079, 0.994723, 2.07972, -0.0150604, 0.0302631, 0.0584508, 
163.44, 6.11067, 0.994965, 2.08019, -0.0150817, 0.0302553, 0.0584396, 
163.448, 6.11055, 0.995207, 2.08065, -0.0151044, 0.0302474, 0.0584248, 
163.456, 6.11043, 0.995449, 2.08112, -0.0151271, 0.0302395, 0.0584098, 
163.464, 6.11031, 0.995691, 2.08161, -0.0150592, 0.0302315, 0.0612779, 
163.472, 6.11019, 0.995933, 2.0821, -0.0150773, 0.0302233, 0.0612793, 
163.48, 6.11007, 0.996175, 2.08259, -0.0151015, 0.0302149, 0.0612627, 
163.488, 6.10995, 0.996416, 2.08308, -0.015126, 0.0302066, 0.0612458, 
163.496, 6.10982, 0.996658, 2.08356, -0.0151788, 0.0301982, 0.0603133, 
163.504, 6.1097, 0.996899, 2.08405, -0.0152047, 0.03019, 0.0602914, 
163.512, 6.10958, 0.997141, 2.08453, -0.0152286, 0.0301818, 0.0602751, 
163.52, 6.10946, 0.997382, 2.08501, -0.0152525, 0.0301736, 0.060259, 
163.528, 6.10934, 0.997624, 2.08551, -0.0152058, 0.0301654, 0.0625692, 
163.536, 6.10921, 0.997865, 2.08601, -0.0152259, 0.0301569, 0.0625662, 
163.544, 6.10909, 0.998106, 2.08651, -0.015251, 0.0301483, 0.0625488, 
163.552, 6.10897, 0.998347, 2.08701, -0.0152762, 0.0301397, 0.0625312, 
163.56, 6.10885, 0.998588, 2.08747, -0.0154431, 0.0301312, 0.0577424, 
163.568, 6.10872, 0.998829, 2.08794, -0.0154758, 0.0301232, 0.0576981, 
163.576, 6.1086, 0.99907, 2.0884, -0.0154985, 0.0301153, 0.0576832, 
163.584, 6.10848, 0.999311, 2.08886, -0.0155207, 0.0301075, 0.0576688, 
163.592, 6.10835, 0.999552, 2.08937, -0.0153745, 0.0300996, 0.0634296, 
163.6, 6.10823, 0.999792, 2.08987, -0.0153877, 0.0300909, 0.0634474, 
163.608, 6.10811, 1.00003, 2.09038, -0.0154129, 0.0300822, 0.0634298, 
163.616, 6.10798, 1.00027, 2.09089, -0.0154387, 0.0300734, 0.0634114, 
163.624, 6.10786, 1.00051, 2.09141, -0.0153988, 0.0300646, 0.0656943, 
163.632, 6.10774, 1.00075, 2.09194, -0.0154211, 0.0300555, 0.0656888, 
163.64, 6.10761, 1.001, 2.09246, -0.0154481, 0.0300464, 0.0656693, 
163.648, 6.10749, 1.00124, 2.09299, -0.0154752, 0.0300373, 0.0656497, 
163.656, 6.10736, 1.00148, 2.09351, -0.0155171, 0.0300282, 0.0651009, 
163.664, 6.10724, 1.00172, 2.09403, -0.0155449, 0.0300191, 0.0650785, 
163.672, 6.10712, 1.00196, 2.09455, -0.0155716, 0.0300101, 0.0650594, 
163.68, 6.10699, 1.0022, 2.09507, -0.0155982, 0.0300011, 0.0650404, 
163.688, 6.10686, 1.00244, 2.09554, -0.0157975, 0.0299921, 0.0586969, 
163.696, 6.10674, 1.00268, 2.09601, -0.0158335, 0.0299839, 0.0586431, 
163.704, 6.10661, 1.00292, 2.09648, -0.0158566, 0.0299758, 0.0586278, 
163.712, 6.10648, 1.00316, 2.09695, -0.0158792, 0.0299677, 0.0586132, 
163.72, 6.10636, 1.00339, 2.0974, -0.0159607, 0.0299597, 0.056394, 
163.728, 6.10623, 1.00363, 2.09785, -0.0159867, 0.0299518, 0.056367, 
163.736, 6.1061, 1.00387, 2.0983, -0.0160082, 0.029944, 0.0563532, 
163.744, 6.10597, 1.00411, 2.09875, -0.0160296, 0.0299362, 0.0563395, 
163.752, 6.10584, 1.00435, 2.09921, -0.0160378, 0.0299284, 0.0568319, 
163.76, 6.10571, 1.00459, 2.09966, -0.0160585, 0.0299205, 0.0568209, 
163.768, 6.10559, 1.00483, 2.10012, -0.0160803, 0.0299125, 0.0568067, 
163.776, 6.10546, 1.00507, 2.10057, -0.0161021, 0.0299046, 0.0567925, 
163.784, 6.10533, 1.00531, 2.10103, -0.0161183, 0.0298967, 0.0569975, 
163.792, 6.1052, 1.00555, 2.10148, -0.0161399, 0.0298887, 0.0569844, 
163.8, 6.10507, 1.00579, 2.10194, -0.0161618, 0.0298807, 0.0569699, 
163.808, 6.10494, 1.00603, 2.10239, -0.0161838, 0.0298727, 0.0569554, 
163.816, 6.10481, 1.00627, 2.10288, -0.0161156, 0.0298647, 0.060532, 
163.824, 6.10468, 1.0065, 2.10336, -0.0161324, 0.0298562, 0.0605371, 
163.832, 6.10455, 1.00674, 2.10385, -0.0161563, 0.0298476, 0.0605207, 
163.84, 6.10442, 1.00698, 2.10433, -0.0161804, 0.029839, 0.0605039, 
163.848, 6.10429, 1.00722, 2.10482, -0.0161882, 0.0298305, 0.0611534, 
163.856, 6.10416, 1.00746, 2.10531, -0.0162114, 0.0298218, 0.0611403, 
163.864, 6.10403, 1.0077, 2.1058, -0.0162358, 0.0298132, 0.0611233, 
163.872, 6.1039, 1.00794, 2.10629, -0.0162602, 0.0298045, 0.0611063, 
163.88, 6.10377, 1.00817, 2.10673, -0.016427, 0.0297959, 0.0551442, 
163.888, 6.10364, 1.00841, 2.10717, -0.0164597, 0.029788, 0.055095, 
163.896, 6.10351, 1.00865, 2.10761, -0.016481, 0.0297803, 0.0550813, 
163.904, 6.10338, 1.00889, 2.10805, -0.0165017, 0.0297726, 0.0550682, 
163.912, 6.10325, 1.00913, 2.10854, -0.0163654, 0.0297648, 0.0617598, 
163.92, 6.10312, 1.00937, 2.10904, -0.0163768, 0.0297561, 0.0617829, 
163.928, 6.10298, 1.0096, 2.10953, -0.0164012, 0.0297473, 0.061766, 
163.936, 6.10285, 1.00984, 2.11003, -0.0164261, 0.0297384, 0.0617483, 
163.944, 6.10272, 1.01008, 2.11047, -0.0165872, 0.0297296, 0.055758, 
163.952, 6.10259, 1.01032, 2.11092, -0.0166203, 0.0297216, 0.0557082, 
163.96, 6.10245, 1.01056, 2.11136, -0.0166419, 0.0297137, 0.0556941, 
163.968, 6.10232, 1.01079, 2.11181, -0.016663, 0.0297058, 0.0556805, 
163.976, 6.10219, 1.01103, 2.11229, -0.0165966, 0.0296979, 0.0595966, 
163.984, 6.10206, 1.01127, 2.11276, -0.0166124, 0.0296894, 0.0596042, 
163.992, 6.10192, 1.01151, 2.11324, -0.0166356, 0.0296809, 0.0595883, 
164, 6.10179, 1.01174, 2.11372, -0.0166592, 0.0296723, 0.0595721, 
164.008, 6.10166, 1.01198, 2.1142, -0.0166699, 0.0296637, 0.0601461, 
164.016, 6.10152, 1.01222, 2.11468, -0.0166926, 0.0296551, 0.0601331, 
164.024, 6.10139, 1.01245, 2.11516, -0.0167165, 0.0296465, 0.0601166, 
164.032, 6.10125, 1.01269, 2.11564, -0.0167403, 0.0296378, 0.0601001, 
164.04, 6.10112, 1.01293, 2.11612, -0.0167626, 0.0296292, 0.0601556, 
164.048, 6.10099, 1.01317, 2.1166, -0.0167862, 0.0296205, 0.0601395, 
164.056, 6.10085, 1.0134, 2.11708, -0.01681, 0.0296119, 0.0601231, 
164.064, 6.10072, 1.01364, 2.11756, -0.0168338, 0.0296032, 0.0601067, 
164.072, 6.10058, 1.01388, 2.11804, -0.0168738, 0.0295945, 0.0593009, 
164.08, 6.10045, 1.01411, 2.11851, -0.0168985, 0.029586, 0.0592803, 
164.088, 6.10031, 1.01435, 2.11899, -0.0169218, 0.0295774, 0.0592644, 
164.096, 6.10018, 1.01459, 2.11946, -0.016945, 0.0295689, 0.0592486, 
164.104, 6.10004, 1.01482, 2.11996, -0.0169033, 0.0295603, 0.06249, 
164.112, 6.09991, 1.01506, 2.12046, -0.0169224, 0.0295513, 0.0624913, 
164.12, 6.09977, 1.0153, 2.12096, -0.0169474, 0.0295422, 0.0624736, 
164.128, 6.09963, 1.01553, 2.12146, -0.0169726, 0.0295331, 0.0624556, 
164.136, 6.0995, 1.01577, 2.12192, -0.0170866, 0.029524, 0.0578392, 
164.144, 6.09936, 1.016, 2.12239, -0.0171176, 0.0295156, 0.057797, 
164.152, 6.09922, 1.01624, 2.12285, -0.0171402, 0.0295072, 0.0577818, 
164.16, 6.09909, 1.01648, 2.12331, -0.0171625, 0.0294989, 0.057767, 
164.168, 6.09895, 1.01671, 2.12378, -0.0171639, 0.0294905, 0.058861, 
164.176, 6.09881, 1.01695, 2.12425, -0.0171848, 0.029482, 0.0588519, 
164.184, 6.09867, 1.01718, 2.12472, -0.0172077, 0.0294734, 0.0588364, 
164.192, 6.09854, 1.01742, 2.12519, -0.0172307, 0.0294648, 0.0588207, 
164.2, 6.0984, 1.01765, 2.12571, -0.0171555, 0.0294562, 0.0642126, 
164.208, 6.09826, 1.01789, 2.12622, -0.0171719, 0.0294469, 0.0642251, 
164.216, 6.09812, 1.01813, 2.12673, -0.0171979, 0.0294374, 0.0642062, 
164.224, 6.09799, 1.01836, 2.12725, -0.0172242, 0.0294279, 0.0641868, 
164.232, 6.09785, 1.0186, 2.12768, -0.0174179, 0.0294185, 0.054616, 
164.24, 6.09771, 1.01883, 2.12812, -0.0174557, 0.0294105, 0.054547, 
164.248, 6.09757, 1.01907, 2.12856, -0.0174767, 0.0294026, 0.0545334, 
164.256, 6.09743, 1.0193, 2.12899, -0.0174969, 0.0293947, 0.0545206, 
164.264, 6.09729, 1.01954, 2.12946, -0.0174573, 0.0293867, 0.0580403, 
164.272, 6.09715, 1.01977, 2.12992, -0.0174734, 0.0293783, 0.0580458, 
164.28, 6.09701, 1.02001, 2.13039, -0.0174957, 0.0293697, 0.0580308, 
164.288, 6.09687, 1.02024, 2.13085, -0.0175183, 0.0293612, 0.0580154, 
164.296, 6.09673, 1.02048, 2.13134, -0.0174966, 0.0293526, 0.0607007, 
164.304, 6.09659, 1.02071, 2.13182, -0.017516, 0.0293437, 0.0606993, 
164.312, 6.09645, 1.02095, 2.13231, -0.01754, 0.0293347, 0.0606824, 
164.32, 6.09631, 1.02118, 2.13279, -0.0175642, 0.0293257, 0.0606652, 
164.328, 6.09617, 1.02142, 2.13327, -0.0176109, 0.0293167, 0.0592255, 
164.336, 6.09602, 1.02165, 2.13374, -0.0176366, 0.0293079, 0.0592011, 
164.344, 6.09588, 1.02188, 2.13421, -0.01766, 0.0292992, 0.059185, 
164.352, 6.09574, 1.02212, 2.13469, -0.0176832, 0.0292904, 0.059169, 
164.36, 6.0956, 1.02235, 2.13513, -0.0177642, 0.0292817, 0.055342, 
164.368, 6.09546, 1.02259, 2.13557, -0.0177918, 0.0292735, 0.0553063, 
164.376, 6.09531, 1.02282, 2.13601, -0.0178129, 0.0292653, 0.0552925, 
164.384, 6.09517, 1.02306, 2.13646, -0.0178338, 0.0292572, 0.0552789, 
164.392, 6.09503, 1.02329, 2.13695, -0.0177627, 0.029249, 0.0615506, 
164.4, 6.09489, 1.02352, 2.13744, -0.0177765, 0.0292398, 0.0615691, 
164.408, 6.09475, 1.02376, 2.13793, -0.0178009, 0.0292306, 0.0615518, 
164.416, 6.0946, 1.02399, 2.13843, -0.0178257, 0.0292214, 0.0615339, 
164.424, 6.09446, 1.02422, 2.13888, -0.0179092, 0.0292122, 0.0573223, 
164.432, 6.09432, 1.02446, 2.13934, -0.0179385, 0.0292036, 0.0572832, 
164.44, 6.09417, 1.02469, 2.1398, -0.0179608, 0.0291951, 0.057268, 
164.448, 6.09403, 1.02493, 2.14026, -0.0179829, 0.0291866, 0.0572532, 
164.456, 6.09388, 1.02516, 2.14078, -0.0179067, 0.029178, 0.0645449, 
164.464, 6.09374, 1.02539, 2.14129, -0.0179209, 0.0291684, 0.0645671, 
164.472, 6.0936, 1.02563, 2.14181, -0.0179471, 0.0291586, 0.0645477, 
164.48, 6.09345, 1.02586, 2.14232, -0.0179737, 0.0291489, 0.0645279, 
164.488, 6.09331, 1.02609, 2.14279, -0.0180862, 0.0291391, 0.0577794, 
164.496, 6.09316, 1.02632, 2.14325, -0.0181197, 0.0291304, 0.0577258, 
164.504, 6.09302, 1.02656, 2.14371, -0.0181423, 0.0291218, 0.0577104, 
164.512, 6.09287, 1.02679, 2.14417, -0.0181645, 0.0291132, 0.0576955, 
164.52, 6.09273, 1.02702, 2.14463, -0.0181906, 0.0291046, 0.0573617, 
164.528, 6.09258, 1.02726, 2.14509, -0.0182131, 0.029096, 0.0573451, 
164.536, 6.09244, 1.02749, 2.14555, -0.0182351, 0.0290874, 0.0573302, 
164.544, 6.09229, 1.02772, 2.14601, -0.0182572, 0.0290788, 0.0573152, 
164.552, 6.09214, 1.02795, 2.14646, -0.0182824, 0.0290701, 0.0570271, 
164.56, 6.092, 1.02819, 2.14692, -0.0183048, 0.0290616, 0.0570107, 
164.568, 6.09185, 1.02842, 2.14737, -0.0183267, 0.029053, 0.0569958, 
164.576, 6.0917, 1.02865, 2.14783, -0.0183487, 0.0290444, 0.0569809, 
164.584, 6.09156, 1.02888, 2.14827, -0.0183879, 0.0290358, 0.0553935, 
164.592, 6.09141, 1.02912, 2.14872, -0.0184115, 0.0290274, 0.0553707, 
164.6, 6.09126, 1.02935, 2.14916, -0.0184326, 0.029019, 0.0553566, 
164.608, 6.09112, 1.02958, 2.1496, -0.0184536, 0.0290107, 0.0553427, 
164.616, 6.09097, 1.02981, 2.15004, -0.0184816, 0.0290023, 0.0546558, 
164.624, 6.09082, 1.03004, 2.15048, -0.0185033, 0.028994, 0.0546384, 
164.632, 6.09067, 1.03028, 2.15091, -0.018524, 0.0289857, 0.0546247, 
164.64, 6.09052, 1.03051, 2.15135, -0.0185446, 0.0289775, 0.0546111, 
164.648, 6.09037, 1.03074, 2.15181, -0.0185431, 0.0289692, 0.0568387, 
164.656, 6.09023, 1.03097, 2.15226, -0.0185615, 0.0289605, 0.0568362, 
164.664, 6.09008, 1.0312, 2.15271, -0.0185834, 0.0289518, 0.0568212, 
164.672, 6.08993, 1.03143, 2.15317, -0.0186054, 0.0289432, 0.0568061, 
164.68, 6.08978, 1.03167, 2.15363, -0.0186233, 0.0289345, 0.0572306, 
164.688, 6.08963, 1.0319, 2.15408, -0.0186448, 0.0289258, 0.0572177, 
164.696, 6.08948, 1.03213, 2.15454, -0.0186669, 0.028917, 0.0572024, 
164.704, 6.08933, 1.03236, 2.155, -0.0186891, 0.0289083, 0.0571871, 
164.712, 6.08918, 1.03259, 2.15548, -0.0186877, 0.0288995, 0.0598773, 
164.72, 6.08903, 1.03282, 2.15596, -0.0187073, 0.0288903, 0.0598754, 
164.728, 6.08888, 1.03305, 2.15644, -0.0187309, 0.0288811, 0.0598585, 
164.736, 6.08873, 1.03328, 2.15692, -0.0187546, 0.0288719, 0.0598415, 
164.744, 6.08858, 1.03351, 2.15741, -0.0187579, 0.0288627, 0.0623524, 
164.752, 6.08843, 1.03375, 2.15791, -0.0187792, 0.0288531, 0.0623479, 
164.76, 6.08828, 1.03398, 2.15841, -0.0188043, 0.0288435, 0.0623295, 
164.768, 6.08813, 1.03421, 2.15891, -0.0188295, 0.0288339, 0.062311, 
164.776, 6.08798, 1.03444, 2.15936, -0.0188987, 0.0288242, 0.0563656, 
164.784, 6.08783, 1.03467, 2.15981, -0.0189291, 0.0288156, 0.0563182, 
164.792, 6.08768, 1.0349, 2.16026, -0.0189508, 0.028807, 0.0563035, 
164.8, 6.08753, 1.03513, 2.16071, -0.0189721, 0.0287983, 0.0562892, 
164.808, 6.08737, 1.03536, 2.1612, -0.0189615, 0.0287897, 0.0609434, 
164.816, 6.08722, 1.03559, 2.16169, -0.0189788, 0.0287803, 0.0609518, 
164.824, 6.08707, 1.03582, 2.16217, -0.0190029, 0.0287709, 0.0609345, 
164.832, 6.08692, 1.03605, 2.16266, -0.0190272, 0.0287614, 0.0609168, 
164.84, 6.08677, 1.03628, 2.16315, -0.0190492, 0.028752, 0.0612691, 
164.848, 6.08661, 1.03651, 2.16364, -0.0190731, 0.0287425, 0.0612533, 
164.856, 6.08646, 1.03674, 2.16413, -0.0190975, 0.0287329, 0.0612356, 
164.864, 6.08631, 1.03697, 2.16462, -0.0191219, 0.0287234, 0.0612179, 
164.872, 6.08615, 1.0372, 2.1651, -0.0191537, 0.0287139, 0.0598749, 
164.88, 6.086, 1.03743, 2.16558, -0.0191792, 0.0287046, 0.0598509, 
164.888, 6.08585, 1.03766, 2.16606, -0.0192027, 0.0286954, 0.0598341, 
164.896, 6.08569, 1.03789, 2.16654, -0.0192262, 0.0286861, 0.0598174, 
164.904, 6.08554, 1.03812, 2.16699, -0.0192642, 0.0286768, 0.056863, 
164.912, 6.08538, 1.03835, 2.16745, -0.0192901, 0.0286679, 0.0568321, 
164.92, 6.08523, 1.03858, 2.1679, -0.019312, 0.0286591, 0.0568172, 
164.928, 6.08507, 1.03881, 2.16836, -0.0193337, 0.0286503, 0.0568024, 
164.936, 6.08492, 1.03903, 2.1688, -0.019361, 0.0286415, 0.0554827, 
164.944, 6.08476, 1.03926, 2.16924, -0.0193838, 0.0286329, 0.0554615, 
164.952, 6.08461, 1.03949, 2.16969, -0.0194049, 0.0286242, 0.0554473, 
164.96, 6.08445, 1.03972, 2.17013, -0.0194259, 0.0286156, 0.0554332, 
164.968, 6.0843, 1.03995, 2.17062, -0.0194242, 0.028607, 0.061449, 
164.976, 6.08414, 1.04018, 2.17111, -0.0194405, 0.0285973, 0.0614636, 
164.984, 6.08399, 1.04041, 2.1716, -0.0194649, 0.0285876, 0.0614456, 
164.992, 6.08383, 1.04064, 2.1721, -0.0194896, 0.0285779, 0.0614273, 
165, 6.08368, 1.04086, 2.17258, -0.0195165, 0.0285683, 0.0606831, 
165.008, 6.08352, 1.04109, 2.17307, -0.0195417, 0.0285587, 0.0606616, 
165.016, 6.08336, 1.04132, 2.17355, -0.0195658, 0.0285492, 0.060644, 
165.024, 6.08321, 1.04155, 2.17404, -0.0195898, 0.0285396, 0.0606265, 
165.032, 6.08305, 1.04178, 2.17452, -0.0196146, 0.0285301, 0.0603238, 
165.04, 6.08289, 1.04201, 2.175, -0.0196388, 0.0285206, 0.060305, 
165.048, 6.08274, 1.04223, 2.17548, -0.0196626, 0.0285111, 0.0602878, 
165.056, 6.08258, 1.04246, 2.17597, -0.0196864, 0.0285016, 0.0602706, 
165.064, 6.08242, 1.04269, 2.17642, -0.0197177, 0.0284921, 0.0560712, 
165.072, 6.08226, 1.04292, 2.17686, -0.0197306, 0.0284833, 0.0560581, 
165.08, 6.0821, 1.04315, 2.17731, -0.0197433, 0.0284745, 0.0560582, 
165.088, 6.08195, 1.04337, 2.17776, -0.019756, 0.0284657, 0.0560583, 
165.096, 6.08179, 1.0436, 2.17827, -0.0197687, 0.0284569, 0.064266, 
165.104, 6.08163, 1.04383, 2.17879, -0.0197834, 0.0284466, 0.0642915, 
165.112, 6.08147, 1.04406, 2.1793, -0.0197982, 0.0284364, 0.0642911, 
165.12, 6.08131, 1.04428, 2.17982, -0.0198129, 0.0284261, 0.0642908, 
165.128, 6.08115, 1.04451, 2.18028, -0.0198276, 0.0284158, 0.0580318, 
165.136, 6.081, 1.04474, 2.18075, -0.0198407, 0.0284067, 0.0580122, 
165.144, 6.08084, 1.04497, 2.18121, -0.0198538, 0.0283975, 0.0580123, 
165.152, 6.08068, 1.04519, 2.18167, -0.019867, 0.0283883, 0.0580124, 
165.16, 6.08052, 1.04542, 2.18213, -0.0198801, 0.0283791, 0.0563368, 
165.168, 6.08036, 1.04565, 2.18258, -0.0198928, 0.0283702, 0.0563316, 
165.176, 6.0802, 1.04587, 2.18303, -0.0199055, 0.0283613, 0.0563318, 
165.184, 6.08004, 1.0461, 2.18348, -0.0199183, 0.0283523, 0.0563319, 
165.192, 6.07988, 1.04633, 2.18395, -0.019931, 0.0283434, 0.0594186, 
165.2, 6.07972, 1.04655, 2.18443, -0.0199445, 0.0283339, 0.0594283, 
165.208, 6.07956, 1.04678, 2.1849, -0.019958, 0.0283244, 0.0594282, 
165.216, 6.0794, 1.04701, 2.18538, -0.0199715, 0.0283149, 0.0594281, 
165.224, 6.07924, 1.04723, 2.18585, -0.019985, 0.0283054, 0.058369, 
165.232, 6.07908, 1.04746, 2.18631, -0.0199982, 0.028296, 0.0583657, 
165.24, 6.07892, 1.04769, 2.18678, -0.0200114, 0.0282867, 0.0583657, 
165.248, 6.07876, 1.04791, 2.18725, -0.0200246, 0.0282773, 0.0583657, 
165.256, 6.0786, 1.04814, 2.1877, -0.0200378, 0.028268, 0.0570526, 
165.264, 6.07844, 1.04836, 2.18816, -0.0200507, 0.0282589, 0.0570486, 
165.272, 6.07828, 1.04859, 2.18862, -0.0200635, 0.0282497, 0.0570487, 
165.28, 6.07812, 1.04882, 2.18907, -0.0200764, 0.0282406, 0.0570488, 
165.288, 6.07796, 1.04904, 2.18956, -0.0200892, 0.0282315, 0.0612233, 
165.296, 6.0778, 1.04927, 2.19005, -0.0201031, 0.0282215, 0.0612363, 
165.304, 6.07764, 1.04949, 2.19054, -0.020117, 0.0282117, 0.0612362, 
165.312, 6.07748, 1.04972, 2.19103, -0.0201309, 0.0282018, 0.0612361, 
165.32, 6.07732, 1.04994, 2.1915, -0.0201448, 0.0281918, 0.0580793, 
165.328, 6.07715, 1.05017, 2.19196, -0.0201578, 0.0281825, 0.0580695, 
165.336, 6.07699, 1.0504, 2.19243, -0.0201709, 0.0281732, 0.0580696, 
165.344, 6.07683, 1.05062, 2.19289, -0.0201839, 0.0281638, 0.0580697, 
165.352, 6.07667, 1.05085, 2.19335, -0.020197, 0.0281544, 0.057285, 
165.36, 6.07651, 1.05107, 2.19381, -0.0202099, 0.0281452, 0.0572827, 
165.368, 6.07635, 1.0513, 2.19426, -0.0202227, 0.0281359, 0.0572829, 
165.376, 6.07618, 1.05152, 2.19472, -0.0202356, 0.0281267, 0.057283, 
165.384, 6.07602, 1.05175, 2.1952, -0.0202485, 0.0281174, 0.0592676, 
165.392, 6.07586, 1.05197, 2.19567, -0.0202618, 0.0281078, 0.0592738, 
165.4, 6.0757, 1.0522, 2.19615, -0.0202752, 0.0280982, 0.0592739, 
165.408, 6.07554, 1.05242, 2.19662, -0.0202885, 0.0280886, 0.0592739, 
165.416, 6.07537, 1.05265, 2.19707, -0.0203019, 0.0280789, 0.0563669, 
165.424, 6.07521, 1.05287, 2.19752, -0.0203145, 0.0280698, 0.0563579, 
165.432, 6.07505, 1.05309, 2.19797, -0.0203271, 0.0280606, 0.0563581, 
165.44, 6.07489, 1.05332, 2.19842, -0.0203397, 0.0280567, 0.0563708, 
165.448, 6.07472, 1.05354, 2.1989, -0.0203523, 0.0280795, 0.0591651, 
165.456, 6.07456, 1.05377, 2.19937, -0.0203657, 0.0281018, 0.059251, 
165.464, 6.0744, 1.05399, 2.19984, -0.020379, 0.0281138, 0.0593029, 
165.472, 6.07423, 1.05422, 2.20032, -0.0203923, 0.0281238, 0.0593504, 
165.48, 6.07407, 1.05444, 2.20077, -0.0204056, 0.0281216, 0.0567679, 
165.488, 6.07391, 1.05467, 2.20123, -0.0204183, 0.0281197, 0.0567776, 
165.496, 6.07374, 1.05489, 2.20168, -0.020431, 0.0281255, 0.0568143, 
165.504, 6.07358, 1.05512, 2.20214, -0.0204437, 0.0281311, 0.0568503, 
165.512, 6.07342, 1.05534, 2.20259, -0.0204564, 0.0281359, 0.0568146, 
165.52, 6.07325, 1.05557, 2.20305, -0.0204691, 0.0281404, 0.0568478, 
165.528, 6.07309, 1.05579, 2.2035, -0.0204818, 0.0281449, 0.056881, 
165.536, 6.07293, 1.05602, 2.20396, -0.0204945, 0.028149, 0.0569136, 
